# TYPO3 changelog index — GENERATED, do not edit by hand.
# grep-only: never read this file as a whole.
# source: local:14.3.x
# columns: number	type	version	title	tags	symbols	migration-gist	note	source	path
# note column: 'note' means notes/{number}.md exists and takes precedence.
108113	Breaking	14.0	Globals _GET and _POST not reset to current Request data anymore	PHP-API NotScanned ext:core	ContentObjectRenderer RequestHandler _GET _POST HTTP_GET_VARS HTTP_POST_VARS $GLOBALS['TYPO3_REQUEST'] PrepareTypoScriptFrontendRendering $request->getQueryParams() getIndpEnv()	Middlewares receive the Request object directly and should use it instead of fetching it from $GLOBALS['TYPO3_REQUEST'].	-	local:14.3.x	14.0/Breaking-108113-Globals_GETAnd_POSTNotResetToCurrentRequestDataAnymore.rst
108114	Breaking	14.0	Global frontend content link prefixing removed	Frontend PHP-API NotScanned ext:frontend	$GLOBALS['TYPO3_CONF_VARS']['FE']['additionalAbsRefPrefixDirectories']	Instances should check the rendered frontend for broken links after upgrading to TYPO3 v14 and update hard coded link generation to use proper API calls, for example based on the various URL, URI and…	-	local:14.3.x	14.0/Breaking-108114-GlobalFrontendContentLinkPrefixingRemoved.rst
108148	Breaking	14.0	CDATA sections in Fluid templates no longer removed	Fluid NotScanned ext:fluid		To comment out code in Fluid templates, the `Comment ViewHelper <f:comment> <https://docs.typo3.org/permalink/t3viewhelper:typo3fluid-fluid-comment>`_ should be used.	-	local:14.3.x	14.0/Breaking-108148-CDATASectionsNoLongerRemoved.rst
108148	Breaking	14.0	Fluid 5.0	Fluid PartiallyScanned ext:fluid		Noteworthy deprecations and mitigations have already been communicated with TYPO3 changelog entries in 13.x: * `Deprecation: #104223 - Fluid standalone methods <https://docs.typo3.org/permalink/change…	-	local:14.3.x	14.0/Breaking-108148-Fluid50.rst
108148	Breaking	14.0	Disallow Fluid variable names with underscore prefix	Fluid NotScanned ext:fluid	$view->assign() $view->assignMultiple()	The following examples no longer work with Fluid 5:	-	local:14.3.x	14.0/Breaking-108148-FluidUnderscoreVariablePrefix.rst
108148	Breaking	14.0	Strict Types in Fluid ViewHelpers	Fluid NotScanned ext:fluid	string int null TagBuilder	Custom ViewHelper implementations need to make sure that they declare proper return types in the ViewHelper class to conform to Fluid 5's interface changes, for example: * `initializeArguments()` must…	-	local:14.3.x	14.0/Breaking-108148-StrictTypesInFluidViewHelpers.rst
108148	Deprecation	14.0	Fluid LenientArgumentProcessor	Fluid FullyScanned ext:fluid	LenientArgumentProcessor StrictArgumentProcessor	The class can be copied to the project/extension if it's still required.	-	local:14.3.x	14.0/Deprecation-108148-FluidLenientArgumentProcessor.rst
108148	Feature	14.0	Alternative Fluid syntax for CDATA sections	Fluid ext:fluid		Inline CSS and JavaScript can now be wrapped in CDATA in Fluid templates, which prevents syntax collision with Fluid's inline syntax.	-	local:14.3.x	14.0/Feature-108148-AlternativeFluidSyntaxForCDATASections.rst
108148	Feature	14.0	Union types for ViewHelpers	Fluid ext:fluid	mixed	Custom ViewHelper implementations have more options to specify an API with strict type requirements and can avoid manual type checks.	-	local:14.3.x	14.0/Feature-108148-UnionTypesForViewHelpers.rst
108166	Feature	14.0	Fluid file extension and template resolving	Fluid ext:fluid		While the TYPO3 Core can already switch to the new `*.fluid.*` file extension, TYPO3 community extensions will probably continue to use `*.html` for an extended period.	-	local:14.3.x	14.0/Feature-108166-FluidFileExtensionAndTemplateResolving.rst
108227	Deprecation	14.0	Usage of :php:`#[IgnoreValidation]` and :php:`#[Validate]` attributes for parameters at method level	Frontend PHP-API NotScanned ext:extbase	#[IgnoreValidation] #[Validate] $argumentName $param null	Developers can easily migrate their implementations by moving parameter-related attributes next to the method parameters instead of the related method. **Before:**	-	local:14.3.x	14.0/Deprecation-108227-UsageOfIgnoreValidationAndValidateAttributesForParametersAtMethodLevel.rst
108227	Feature	14.0	Allow :php:`#[IgnoreValidation]` and :php:`#[Validate]` attributes for method parameters	Frontend PHP-API ext:extbase	#[IgnoreValidation] #[Validate]	By allowing the usage of both #[IgnoreValidation] and #[Validate] attributes at method parameter level, the previous error-prone behavior is now hardened.	-	local:14.3.x	14.0/Feature-108227-AllowIgnoreValidationAndValidateAttributesAtControllerActionMethodParameters.rst
108229	Feature	14.0	Fluid cache warmup	CLI Fluid ext:fluid		The warmup command can be useful to reduce ramp up time after deployments.	-	local:14.3.x	14.0/Feature-108229-FluidCacheWarmup.rst
108240	Feature	14.0	Introduce Fresh theme	Backend ext:backend		The introduction of the "Fresh" theme demonstrates TYPO3's commitment to providing a modern, customizable backend experience.	-	local:14.3.x	14.0/Feature-108240-IntroduceFreshTheme.rst
108277	Breaking	14.0	Remove superfluous CacheHashCalculator public methods	Frontend FullyScanned ext:core	setConfiguration() with() CacheHashConfiguration CacheHashCalculator	Instead of modifying configuration after instantiation using the removed setConfiguration() method, merge configuration arrays before creating the CacheHashConfiguration instance, then pass it to the…	-	local:14.3.x	14.0/Breaking-108277-RemoveSuperfluousCacheHashCalculatorPublicMethods.rst
108304	Breaking	14.0	Populate extension title from composer.json	PHP-API NotScanned ext:core		Put the desired extension title into the composer.json description field and separate it from the description with ` - ` (space, dash, space), or use the extension manager "Composer Support of Extensi…	-	local:14.3.x	14.0/Breaking-108304-PopulateExtensionTitleFromComposerJson.rst
108310	Breaking	14.0	Require composer.json in classic mode	PHP-API NotScanned ext:core		Extension authors must ensure their extensions include a valid composer.json. TER extensions have required this since 2021. Example composer.json:	-	local:14.3.x	14.0/Breaking-108310-RequireComposerJsonInClassicMode.rst
90099	Feature	14.1	Allow to utilize password validators in Install Tool	CLI ext:core ext:install	$GLOBALS['TYPO3_CONF_VARS']['SYS']['passwordPolicies']['installTool']['validators'] CorePasswordValidator	Maintainers now need to set secure Install Tool passwords and can configure validation rules. Existing Install Tool passwords are not affected, making this a non-breaking feature.	-	local:14.3.x	14.1/Feature-90099-AllowToUtilizePasswordValidatorsInInstallTool.rst
107756	Feature	14.1	Add QR Code module	Backend ext:redirects		The new QR Code module enables users to create scannable QR codes that redirect to any specified URL.	-	local:14.3.x	14.1/Feature-107756-AddQRCodeModule.rst
107837	Feature	14.1	Route enhancers in site sets	Frontend YAML ext:core		Extensions can now ship route enhancers as part of their site sets, providing a streamlined way to configure routing for extension functionality.	-	local:14.3.x	14.1/Feature-107837-RouteEnhancersInSiteSets.rst
107837	Feature	14.1	Sitemap route enhancers provided via site set	Frontend YAML ext:seo		Sites using the `typo3/seo-sitemap` set no longer need to manually configure sitemap route enhancers. The clean URLs are available automatically.	-	local:14.3.x	14.1/Feature-107837-SitemapRouteEnhancersProvidedViaSiteSet.rst
107961	Feature	14.1	Search translated pages in page tree	Backend ext:backend	AfterPageTreeItemsPreparedEvent	Editors working in multilingual TYPO3 installations can now efficiently search for pages using translated titles or translation UIDs.	-	local:14.3.x	14.1/Feature-107961-SearchTranslatedPagesInPageTree.rst
108086	Deprecation	14.1	Raise deprecation error on using deprecated labels	ext:core NotScanned	E_USER_DEPRECATED	1. Review the deprecation log for warnings related to localization labels. Note that deprecations are only written the first time a label is used after deleting the cache. 2.	-	local:14.3.x	14.1/Deprecation-108086-RaiseDeprecationErrorOnUsingDeprecatedLabels.rst
108344	Feature	14.1	Allow number of decimals in :typoscript:`stdWrap.bytes` function	TypoScript ext:frontend	formatSize $decimals null	By allowing to configure the number of decimals in stdWrap.bytes, integrators can now better adapt the output of the formatted size returned by the TypoScript function.	-	local:14.3.x	14.1/Feature-108344-AllowNumberOfDecimalsInStdWrapbytesFunction.rst
108431	Feature	14.1	Add TCA datetime format=datetimesec option	Backend NotScanned ext:core	['config']['dbType'] ['config']['dbType'] = 'datetime'	Editors and integrators can now specify dates including seconds in database record fields, if the fields are configured with the new TCA config format `datetimesec`.	-	local:14.3.x	14.1/Feature-108431-AddTCAdatetimeformatdatetimesecoption.rst
108462	Feature	14.1	Add PSR-14 Event AfterPageContentPreviewRenderedEvent	Backend PHP-API ext:backend	GridColumnItem PageContentPreviewRenderingEvent PreviewRendererInterface AfterPageContentPreviewRenderedEvent	As integrator it is sometimes handy to enrich the previews of other content elements and plugins to display additional fields.	-	local:14.3.x	14.1/Feature-108462-AddPSR-14EventAfterPageContentPreviewRenderedEvent.rst
108463	Feature	14.1	User-specific configuration of date-timepicker's first day of a week	Backend NotScanned ext:core		Editors can now choose the first day of a week as a user preference, independent from locale selection.	-	local:14.3.x	14.1/Feature-108463-User-specificconfigurationofdate-timepickerstartofweek.rst
108508	Feature	14.1	Fluid components integration	Fluid ext:fluid	ComponentCollection	Fluid component collections no longer need to be defined by creating a custom class, but can now be registered purely by configuration. Existing class-based collections will continue to work.	-	local:14.3.x	14.1/Feature-108508-FluidComponentsIntegration.rst
108508	Feature	14.1	PSR-14 events for Fluid components	Fluid ext:fluid	ModifyComponentDefinitionEvent ProvideStaticVariablesToComponentEvent RenderComponentEvent $renderedContent $event->setRenderedContent() $event->setArguments() $event->setSlots()	Three new PSR-14 events can be used to influence the processing and rendering of Fluid components.	-	local:14.3.x	14.1/Feature-108508-PSR-14EventsForFluidComponents.rst
108524	Deprecation	14.1	Fluid namespaces in TYPO3_CONF_VARS	Fluid LocalConfiguration FullyScanned ext:fluid	$GLOBALS['TYPO3_CONF_VARS']['SYS']['fluid']['namespaces']	Standard use cases, such as registering a new global namespace or extending an existing one, can be migrated to the dedicated `Configuration/Fluid/Namespaces.php` configuration file. Before:	-	local:14.3.x	14.1/Deprecation-108524-FluidNamespacesInTYPO3_CONF_VARS.rst
108524	Feature	14.1	Configuration file to register global Fluid namespaces	Fluid ext:fluid	$GLOBALS['TYPO3_CONF_VARS']['SYS']['fluid']['namespaces'] ModifyNamespacesEvent	Extensions can now register global Fluid namespaces in a dedicated configuration file `Configuration/Fluid/Namespaces.php`.	-	local:14.3.x	14.1/Feature-108524-ConfigurationFileToRegisterGlobalFluidNamespaces.rst
108539	Feature	14.1	Introduce default theme "Camino"	Frontend NotScanned ext:theme_camino		A default frontend theme is now available. It can be easily activated in the TYPO3 installation process, or also be enabled afterwards. It is dependency-free and provides and utilizes site sets.	-	local:14.3.x	14.1/Feature-108539-Default-Theme-Camino.rst
108558	Feature	14.1	Add original file name to SanitizeFileNameEvent	PHP-API ext:core	SanitizeFileNameEvent	It is now possible to retrieve the original file name in the PSR-14 event SanitizeFileNameEvent.	-	local:14.3.x	14.1/Feature-108558-AddOriginalFileNameToSanitizeFileNameEvent.rst
108623	Feature	14.1	Allow content element restrictions per colPos	Backend TSConfig ext:backend	ManipulateBackendLayoutColPosConfigurationForPageEvent @internal	Backend layout columns can now restrict, which content element types are allowed or disallowed inside of it.	-	local:14.3.x	14.1/Feature-108623-AllowContentElementRestrictionsPerColPos.rst
108627	Feature	14.1	Allow adding inline language domains to JavaScript	JavaScript PHP-API ext:core	PageRenderer->addInlineLanguageDomain() addInlineLanguageLabelFile()	Previously, it was possible to load entire language files using addInlineLanguageLabelFile() (which is still available), but labels were added without any prefix.	-	local:14.3.x	14.1/Feature-108627-AllowAddingInlineLanguageDomainsToJavaScript.rst
108663	Feature	14.1	Adjust visibility of form elements in Form Editor	Backend ext:form		This feature improves the usability of the Form Editor and makes it more accessible to non-technical users who need to manage form visibility.	-	local:14.3.x	14.1/Feature-108663-AdjustVisibilityOfFormElementsInFormEditor.rst
108667	Deprecation	14.1	Deprecate CommandNameAlreadyInUseException	PHP-API FullyScanned ext:core	CommandNameAlreadyInUseException	As the exception is unused in TYPO3 Core, there is no direct replacement. Extensions relying on this exception should implement their own exception if needed.	-	local:14.3.x	14.1/Deprecation-108667-DeprecateCommandNameAlreadyInUseException.rst
108694	Feature	14.1	Context menu items to edit site configuration for pages	Backend ext:backend		Admin users can now quickly access the site configuration and site settings directly from the context menu when right-clicking on a site root page.	-	local:14.3.x	14.1/Feature-108694-ContextMenuItemsToEditSiteConfigurationForPages.rst
32051	Feature	14.2	Extbase query expression builder for orderings	PHP-API ext:extbase	QueryInterface orderBy() addOrderBy() concat() trim() coalesce() setOrderings()	Developers can now use SQL functions in Extbase query orderings without resorting to raw SQL statements.	-	local:14.3.x	14.2/Feature-32051-ExtbaseQueryExpressionBuilderForOrderings.rst
69190	Deprecation	14.2	Deprecate random password generator for frontend and backend users	Backend Frontend PHP-API TCA NotScanned	$GLOBALS['TYPO3_CONF_VARS']['SYS']['passwordPolicies'] PasswordGeneratorInterface $GLOBALS['TYPO3_CONF_VARS']['BE']['passwordPolicy'] $GLOBALS['TYPO3_CONF_VARS']['FE']['passwordPolicy']	Replace the `passwordRules` option with a `passwordPolicy` reference.	-	local:14.3.x	14.2/Deprecation-69190-DeprecatePasswordRulesOptionInPasswordGeneratorFieldControl.rst
69190	Feature	14.2	Add password generator "wizard"	Backend CLI Frontend PHP-API TCA ext:core	PasswordGeneratorInterface $GLOBALS['TYPO3_CONF_VARS']['BE']['passwordPolicy'] $GLOBALS['TYPO3_CONF_VARS']['FE']['passwordPolicy'] $GLOBALS['TYPO3_CONF_VARS']['SYS']['passwordPolicies'] PasswordGenerator	Password generation for backend and frontend users is now configurable through password policies. The Install Tool command vendor/bin/typo3 install:password:set also respects the configured policy.	-	local:14.3.x	14.2/Feature-69190-AddPasswordGeneratorWizard.rst
78412	Feature	14.2	Provide static TSconfig includes for be_users & be_groups	Backend TSConfig ext:core		The new fields can be used to define user TSconfig for specific users and user groups provided by extensions.	-	local:14.3.x	14.2/Feature-78412-ProvideStaticTsconfigIncludesForBe_usersBe_groups.rst
87435	Feature	14.2	Make new content element wizard items' sort order configurable	Backend TSConfig ext:backend		Integrators and developers can now set the exact order of content elements inside each wizard tab using Page TSconfig, without needing to create custom wizard groups.	-	local:14.3.x	14.2/Feature-87435-MakeNewContentElementWizardItemsSortOrderConfigurable.rst
88470	Feature	14.2	Custom message in form email finisher	Frontend Backend ext:form		Editors can now configure a custom message for email finishers directly in the form editor or via finisher overrides in the form plugin.	-	local:14.3.x	14.2/Feature-88470-CustomMessageInFormEmailFinisher.rst
89334	Feature	14.2	Add generic TranslatorInterface	PHP-API ext:core	TranslatorInterface translate() label() sL() null LanguageService $default $locale	Extension developers can now type-hint against TranslatorInterface instead of the concrete LanguageService class. This improves testability and decouples code from implementation.	-	local:14.3.x	14.2/Feature-89334-AddGenericTranslatorInterface.rst
89951	Feature	14.2	Cleanup command for form file upload folders	CLI ext:form	#[AsCommand]	The new command provides a safe and configurable way to reclaim disk space from accumulated form upload folders.	-	local:14.3.x	14.2/Feature-89951-CleanupCommandForFormFileUploadFolders.rst
91724	Feature	14.2	Introduce TemplatedEmailFactory for centralized email creation	PHP-API YAML ext:core	TemplatedEmailFactory FluidEmail create() $GLOBALS['TYPO3_CONF_VARS']['MAIL'][...] createFromRequest() createWithOverrides() BeforeMailerSentMessageEvent getMailTemplatePaths() $GLOBALS['TYPO3_CONF_VARS']['MAIL']	Extensions that send emails are encouraged to use the TemplatedEmailFactory to create FluidEmail instances instead of instantiating them directly.	-	local:14.3.x	14.2/Feature-91724-TemplatedEmailFactory.rst
91924	Feature	14.2	Add form element selection buttons to property grid	Backend ext:form		A button is now displayed in the property grid that allows direct selection of form element identifiers without requiring manual input.	-	local:14.3.x	14.2/Feature-91924-AddedFormElementSelectionButtonsToPropertyGridRowsInFormFinishers.rst
92780	Feature	14.2	Introduce event after page URI generation	PHP-API ext:core	AfterPageUriGeneratedEvent generateUri() parameters id _language getUri() setUri() getRoute() getParameters() getFragment() getType() getLanguage() getSite() RouterInterface ABSOLUTE_URL ABSOLUTE_PATH	Extension authors can now react to generated page URIs for use cases such as logging, monitoring, debugging, and URL adjustment.	-	local:14.3.x	14.2/Feature-92780-IntroduceAfterPageUriGeneratedEvent.rst
95910	Feature	14.2	Add a language selector in the record history/undo view	Backend ext:backend		The history/undo view of a translated record can now be accessed from the page tree and other places where a context menu is available, not just from the Content > Records module and the Content > Lay…	-	local:14.3.x	14.2/Feature-95910-AddLanguageSelectInRecordHistory.rst
97637	Feature	14.2	Translate default value of form elements	Frontend ext:form		Form integrators can now provide language-specific default values for form elements.	-	local:14.3.x	14.2/Feature-97637-TranslateDefaultValueOfFormElements.rst
97898	Feature	14.2	TCA option isViewable for page types	TCA ext:core	false	The viewability of pages can now be configured in TCA, following the same pattern as the `allowedRecordTypes` option introduced in TYPO3 v14.1.	-	local:14.3.x	14.2/Feature-97898-TCAOptionIsViewableForPageTypes.rst
99491	Feature	14.2	PSR-14 event for redirect integrity checks	CLI PHP-API ext:redirects	RedirectIntegrityCheckEvent IntegrityService->checkRedirectTargetIntegrity() getRedirect() getUid() getPid() getDeleted() getDisabled() getSourceHost() getSourcePath() getIsRegExp() getProtected() getForceHttps() getRespectQueryParameters() getKeepQueryParameters() getTarget() getTargetStatusCode() getCreationType() getOriginalIntegrityStatus() getIntegrityStatus() setIntegrityStatus() NO_CONFLICT INVALID_TARGET	Extensions can now validate redirects during the integrity check by listening to this event.	-	local:14.3.x	14.2/Feature-99491-PSR-14EventForRedirectIntegrityChecks.rst
99699	Feature	14.2	Enable rel attribute for link fields outside of the RTE	Backend Frontend TCA ext:backend ext:frontend		Integrators can now use `rel` consistently in link browser dialogs for both RTE and non-RTE link fields. Existing TypoLink values without rel remain unchanged and continue to work as before.	-	local:14.3.x	14.2/Feature-99699-EnableRelAttributeForLinkFieldsOutsideRte.rst
100254	Feature	14.2	Support download attribute in file link browser	Backend Frontend RTE ext:backend ext:frontend	true	Editors can now set whether a file should be downloaded or displayed in the browser directly in the link. This works in both the RTE and non-RTE link browser dialogs.	-	local:14.3.x	14.2/Feature-100254-SupportDownloadAttributeInFileLinkBrowser.rst
100887	Deprecation	14.2	Deprecation of useNonce argument in f:asset:css and f:asset:script view helpers	Fluid PHP-API PartiallyScanned ext:core ext:fluid	'useNonce' addJavaScript() addStyleSheet() AssetCollector 'csp' ['useNonce' => true] PageRenderer addJsInlineCode() addJsFooterInlineCode() addCssInlineBlock() $useNonce	Replace the useNonce argument with csp in Fluid templates:	-	local:14.3.x	14.2/Deprecation-100887-UseNonceArgumentInFAssetViewHelpers.rst
100887	Feature	14.2	Prefer CSP hash values over nonce values	Backend Frontend PHP-API FluidViewHelpers ext:core ext:fluid	DirectiveHashCollection MetaDataState Behavior $useHash true null false $useNonce PolicyBag ConsumableNonce HashCollection $policyBag->directiveHashCollection prepare() 'useNonce' 'csp' compile() @internal	The useNonce ViewHelper argument and 'useNonce' asset option key are deprecated and replaced by csp and 'csp'. See deprecation-100887-1774712028.	-	local:14.3.x	14.2/Feature-100887-PreferCSPHashValuesOverNonceValues.rst
102079	Feature	14.2	Introduce BeforePersistingReportEvent for CSP violations	Backend Frontend PHP-API ext:core	BeforePersistingReportEvent	The new BeforePersistingReportEvent allows custom control over whether and how Content-Security-Policy violation reports are persisted in TYPO3.	-	local:14.3.x	14.2/Feature-102079-IntroduceBeforePersistingReportEventForCSPViolations.rst
102159	Feature	14.2	Support additional parameters for TCA slug prefix userFunc	Backend TCA ext:backend		Extension developers can access the complete TCA field configuration and the field name inside prefix user functions.	-	local:14.3.x	14.2/Feature-102159-SupportAdditionalParametersForTCASlugPrefixUserFunc.rst
102194	Feature	14.2	Introduce QueryBuilderPaginator	Database PHP-API ext:core	QueryBuilderPaginator QueryBuilder PaginatorInterface SimplePagination SlidingWindowPagination QueryResultPaginator ArrayPaginator	A new QueryBuilderPaginator is available to paginate QueryBuilder result sets using the TYPO3 pagination API.	-	local:14.3.x	14.2/Feature-102194-QueryBuilderPaginator.rst
102215	Feature	14.2	ViewHelper and data structure to render srcset attribute	Fluid PHP-API ext:core ext:fluid		The new ViewHelper `f:image.srcset` simplifies previous manual implementations that used f:uri.image for each image size.	-	local:14.3.x	14.2/Feature-102215-SrcsetViewHelper.rst
102430	Feature	14.2	Flush cache tags for file and folder operations	FAL PHP-API ext:core		Integrators and extension developers can now add `sys_file_${uid}` and `sys_file_metadata_${uid}` as cache tags, and they are flushed correctly by the TYPO3 core when an editor interacts with them in…	-	local:14.3.x	14.2/Feature-102430-FlushCacheTagsForFileAndFolderOperations.rst
102790	Feature	14.2	Line wrapping option for code editor	Backend TCA ext:backend		Code editor fields can now be configured to wrap long lines by setting `lineWrapping` in the `appearance` array.	-	local:14.3.x	14.2/Feature-102790-LineWrappingOptionForCodeEditor.rst
104546	Feature	14.2	Support ICU MessageFormat for plural forms	PHP-API Fluid ext:core ext:extbase ext:fluid		This feature provides a standards-based approach to pluralization that: * uses the well-tested ICU library, via PHP's intl extension * handles locale-specific plural rules * supports complex pluraliza…	-	local:14.3.x	14.2/Feature-104546-SupportICUMessageFormatForPluralForms.rst
104974	Feature	14.2	Content area related information in the frontend	Frontend ext:frontend	Record ContentArea ContentAreaCollection ContainerInterface get() ContentSlideMode None AfterContentHasBeenFetchedEvent	It is now possible to access all the content elements on a page, grouped by their column, as well as having all the column-related information and configuration available.	-	local:14.3.x	14.2/Feature-104974-ContentAreaRelatedInformationInTheFrontend.rst
105084	Feature	14.2	Add setting to configure indexed_search pagination	Frontend TypoScript ext:indexed_search	SimplePagination SlidingWindowPagination ModifySearchResultSetsEvent	Integrators can now switch between core pagination implementations using TypoScript, without having to use custom PHP code.	-	local:14.3.x	14.2/Feature-105084-AddSettingToConfigureIndexedSearchPagination.rst
105649	Feature	14.2	New PSR-14 CustomFileSelectorsEvent	Backend PHP-API ext:backend	CustomFileSelectorsEvent FilesControlContainer getSelectors() setSelectors() getJavascriptModules() setJavascriptModules() getTableName() getFieldName() getDatabaseRow() getFieldConfig() getFileExtensionFilter() getFormFieldIdentifier()	It is now possible to modify file selectors using the new PSR-14 event CustomFileSelectorsEvent. This is especially useful for integrating a DAM system.	-	local:14.3.x	14.2/Feature-105649-NewPSR-14CustomFileSelectorsEvent.rst
105708	Feature	14.2	Multiple file upload for EXT:form elements	Frontend ext:form	$formRuntime[$element->getIdentifier()] ObjectStorage<FileReference> FileReference EmailFinisher DeleteUploadsFinisher ObjectStorage ProcessingRule CountValidator MimeTypeValidator FileSizeValidator ObjectStorageElementValidatorInterface	* Form integrators can now create forms that accept multiple file uploads without custom extensions * The FileUpload and ImageUpload elements support the new multiple property * All existing finishers…	-	local:14.3.x	14.2/Feature-105708-MultipleFileUploadForFormFramework.rst
105742	Feature	14.2	Synchronized manipulation of all crop variants	Backend ext:core		Editors can now apply changes to image aspect ratios and cropping to multiple matching crop variants in the image manipulation wizard. Specific `cropVariants` can be excluded from synchronization.	-	local:14.3.x	14.2/Feature-105742-SynchronizedManipulationOfAllCropVariants.rst
105827	Feature	14.2	Search in backend page tree and live search can find pages by their frontend URI	Backend ext:backend	BeforePageTreeIsFilteredEvent ModifyConstraintsForLiveSearchEvent	Editors can now easily locate a backend page when only the frontend URI is available. Permissions to view or edit the page are respected. Invalid or non-matching URIs are ignored.	-	local:14.3.x	14.2/Feature-105827-BackendSearchByPageURL.rst
105827	Feature	14.2	New PSR-14 ModifyConstraintsForLiveSearchEvent	Backend PHP-API ext:backend	ModifyConstraintsForLiveSearchEvent LiveSearch CompositeExpression ModifyQueryForLiveSearchEvent getConstraints() addConstraint() addConstraints() getTableName() getSearchDemand()	A new PSR-14 event is now available for adding constraints to the live search query. These constraints are combined with a logical `OR`.	-	local:14.3.x	14.2/Feature-105827-NewPSR-14ModifyConstraintsForLiveSearchEvent.rst
106153	Feature	14.2	Improve DebugExceptionHandler with copy functionality	Backend ext:core		Errors and their stack traces can now be copied and forwarded much more easily for support requests, without the need to save an HTML file or take screenshots.	-	local:14.3.x	14.2/Feature-106153-ImproveDebugExceptionHandlerWithCopyFunctionality.rst
106261	Feature	14.2	Align command line arguments of message consumer with Symfony original	PHP-API ext:core		This change aligns the command line arguments of the TYPO3 Console `messenger:consume` command with the original Symfony Messenger implementation.	-	local:14.3.x	14.2/Feature-106261-ConsumeMessagesCommandWithSymfony.rst
106640	Feature	14.2	Localize enum labels in site settings definitions	YAML Backend ext:core		Integrators can localize enum options consistently using the same resolution behavior as other setting labels.	-	local:14.3.x	14.2/Feature-106640-LocalizeEnumLabelsInSiteSettingsDefinitions.rst
106681	Feature	14.2	Support relative date formats in DateRange validator	Frontend Backend ext:form	strtotime()	Form integrators can now use relative date expressions in the DateRange validator configuration. Existing form definitions using absolute dates will continue to work without changes.	-	local:14.3.x	14.2/Feature-106681-SupportRelativeDateFormatsInDateRangeValidator.rst
106828	Feature	14.2	Add user TSconfig to define default live search action	Backend TSConfig ext:backend		The default actions of live search results can now be configured with user TSconfig. Integrators can define global and table-specific behavior for search results, improving backend workflows.	-	local:14.3.x	14.2/Feature-106828-AddUserTSconfigToDefineDefaultLiveSearchAction.rst
107003	Feature	14.2	Add event to change record data in list view	PHP-API ext:backend	AfterRecordListRowPreparedEvent DatabaseRecordList	The new PSR-14 event can be used, for example, to modify the title link in the record list.	-	local:14.3.x	14.2/Feature-107003-AddEventToChangeRecordDataInListView.rst
107058	Feature	14.2	Simplify registration of a custom form element	Backend ext:form		Extension developers can now register custom form elements with minimal configuration.	-	local:14.3.x	14.2/Feature-107058-SimplifyRegistrationOfCustomFormElement.rst
107068	Deprecation	14.2	Rename fieldExplanationText to description	Backend ext:form NotScanned		Rename any occurrence of fieldExplanationText to description in your form element type definition YAML files (typically located in Configuration/Yaml/FormElements/*.yaml). Example migration:	-	local:14.3.x	14.2/Deprecation-107068-RenameFieldExplanationTextToDescription.rst
107208	Deprecation	14.2	<f:debug.render> ViewHelper	Fluid NotScanned ext:fluid		A custom ViewHelper can be created that mimics the behavior of the Core ViewHelper.	-	local:14.3.x	14.2/Deprecation-107208-FdebugrenderViewHelper.rst
107289	Feature	14.2	Automatic history tracking for Extbase entities	PHP-API ext:extbase	RecordHistoryStore ExtbaseHistoryTracker EntityAddedToPersistenceEvent EntityUpdatedInPersistenceEvent EntityRemovedFromPersistenceEvent	Changes to all Extbase domain entities can now be tracked in the sys_history table, making them visible in the backend record history.	-	local:14.3.x	14.2/Feature-107289-AutomaticHistoryTrackingForExtbaseEntities.rst
107771	Feature	14.2	Make rel attribute in external links configurable	Frontend		A new TypoScript configuration option config.linkSecurityRelValue is available and can be set to `noreferrer` (default) or `noopener`. This setting affects all external links with target="_blank".	-	local:14.3.x	14.2/Feature-107771-MakeRelAttributeInExternalLinksConfigurable.rst
107802	Deprecation	14.2	Deprecate usage of array in password for authentication in Redis session backend	LocalConfiguration NotScanned ext:core	array|string	Use the configuration options `username` and `password`. **Before:**	-	local:14.3.x	14.2/Deprecation-107802-DeprecateUsageOfArrayInPasswordForAuthenticationInRedisSessionBackend.rst
107802	Feature	14.2	Support username and password in Redis session backend	LocalConfiguration ext:core		The `password` configuration option of the Redis session backend is now typed as `array|string`. Setting this configuration option to an array is deprecated and will be removed in TYPO3 v15.0.	-	local:14.3.x	14.2/Feature-107802-SupportUsernameAndPasswordInRedisSessionBackend.rst
107826	Feature	14.2	Introduce Extbase action authorization attribute	PHP-API ext:extbase	#[Authorize] requireLogin requireGroups PropagateResponseException #[Autoconfigure(public: true)] BeforeActionAuthorizationDeniedEvent	Extension authors can now implement secure, declarative authorization checks for Extbase controller actions using the #[Authorize] attribute.	-	local:14.3.x	14.2/Feature-107826-IntroduceExtbaseActionAuthorizationLogic.rst
107887	Feature	14.2	New "Latest backend logins" widget	Backend ext:dashboard Security		This feature improves administrative oversight by providing immediate visibility of recent backend user activity in the dashboard.	-	local:14.3.x	14.2/Feature-107887-NewLatestBeLoginsWidget.rst
107906	Feature	14.2	Recently opened documents widget	Backend ext:dashboard Usability		This feature improves editorial efficiency by providing immediate access to recently opened documents in the dashboard interface, reducing the time spent navigating through the backend to resume work.	-	local:14.3.x	14.2/Feature-107906-NewRecentlyOpenedDocuments.rst
107940	Feature	14.2	Introduce report about content type usage	Backend ext:reports		The new report offers a convenient way to analyze and optimize content structures within a TYPO3 installation.	-	local:14.3.x	14.2/Feature-107940-IntroduceReportAboutContentTypeUsage.rst
