# TYPO3 changelog index — GENERATED, do not edit by hand.
# grep-only: never read this file as a whole.
# source: local:14.3.x
# columns: number	type	version	title	tags	symbols	migration-gist	note	source	path
# note column: 'note' means notes/{number}.md exists and takes precedence.
102645	Breaking	13.0	More strict Context handling	PHP-API PartiallyScanned ext:core	Context makeInstance() __construct() ContextAwareInterface ContextAwareTrait new	The constructor of the Context class was bogus. Since the class is an injectable singleton that should be available through the container, it must not have manual constructor arguments since this woul…	-	local:14.3.x	13.0/Breaking-102645-MoreStrictContextHandling.rst
102715	Breaking	13.0	Frontend "determineId()" related events changed	Frontend PHP-API PartiallyScanned ext:frontend	TypoScriptFrontendController BeforePageIsResolvedEvent AfterPageWithRootLineIsResolvedEvent AfterPageAndLanguageIsResolvedEvent getController() PageInformation TypoScriptFrontendInitialization getPageInformation() setPageInformation()	Use method getPageInformation() instead to retrieve calculated page state at this point in the frontend rendering chain.	-	local:14.3.x	13.0/Breaking-102715-FrontendDetermineIdRelatedEventsChanged.rst
102715	Feature	13.0	New frontend.page.information request attribute	Frontend PHP-API ext:frontend	frontend.page.information PageInformation TyposcriptFrontendController TypoScriptFrontendInitialization	There are three properties in TyposcriptFrontendController frequently used by extensions, which are now modeled in PageInformation.	-	local:14.3.x	13.0/Feature-102715-NewFrontendpageinformationRequestAttribute.rst
102731	Breaking	13.0	Removed TypoScript setting showForgotPasswordLink in ext:felogin	Frontend TypoScript NotScanned ext:felogin	showForgotPasswordLink showForgotPassword	Use showForgotPassword instead of showForgotPasswordLink, which is available since TYPO3 v11.	-	local:14.3.x	13.0/Breaking-102731-RemovedTypoScriptSettingShowForgotPasswordLinkInExtfelogin.rst
102745	Breaking	13.0	Removed ContentObject stdWrap hook	Frontend PHP-API FullyScanned ext:frontend	$GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['tslib/class.tslib_content.php']['stdWrap'] BeforeStdWrapFunctionsInitializedEvent AfterStdWrapFunctionsInitializedEvent BeforeStdWrapFunctionsExecutedEvent AfterStdWrapFunctionsExecutedEvent	The hook is removed without deprecation in order to allow extensions to work with TYPO3 v12 (using the hook) and v13+ (using the new events) when implementing the events as well without any further de…	-	local:14.3.x	13.0/Breaking-102745-RemovedContentObjectStdWrapHook.rst
102745	Deprecation	13.0	Unused interface for stdWrap hook	Frontend PHP-API FullyScanned ext:frontend	ContentObjectStdWrapHookInterface	The PHP interface is still available for TYPO3 v13, so extensions can provide a version which is compatible with TYPO3 v12 (using the hook) and TYPO3 v13 (using the new PSR-14 events), at the same tim…	-	local:14.3.x	13.0/Deprecation-102745-UnusedInterfaceForStdWrapHook.rst
102745	Feature	13.0	PSR-14 events for modifying ContentObject stdWrap functionality	Frontend PHP-API ext:frontend	BeforeStdWrapFunctionsInitializedEvent AfterStdWrapFunctionsInitializedEvent BeforeStdWrapFunctionsExecutedEvent AfterStdWrapFunctionsExecutedEvent $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['tslib/class.tslib_content.php']['stdWrap'] EnhanceStdWrapEvent getContent() setContent() getConfiguration() getContentObjectRenderer() ContentObjectRenderer #[AsEventListener]	Using the new PSR-14 events, it's now possible to fully influence the stdWrap functionality in TYPO3's Core API class ContentObjectRenderer.	-	local:14.3.x	13.0/Feature-102745-PSR-14EventsForModifyingContentObjectStdWrapFunctionality.rst
102755	Breaking	13.0	Improved getImageResource functionality	Frontend PHP-API FullyScanned ext:frontend	$GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['tslib/class.tslib_content.php']['getImgResource'] AfterImageResourceResolvedEvent ImageResource ?ImageResource GifBuilder->gifBuild() ContentObjectRenderer->getImgResource() null	The hook is removed without deprecation in order to allow extensions to work with TYPO3 v12 (using the hook) and v13+ (using the new event) when implementing the event as well without any further depr…	-	local:14.3.x	13.0/Breaking-102755-ImprovedGetImageResourceFunctionality.rst
102755	Deprecation	13.0	Unused interface for getImageResource hook	Frontend PHP-API FullyScanned ext:frontend	$GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['tslib/class.tslib_content.php']['getImgResource'] ContentObjectGetImageResourceHookInterface	The PHP interface is still available for TYPO3 v13, so extensions can provide a version which is compatible with TYPO3 v12 (using the hook) and TYPO3 v13 (using the new PSR-14 event), at the same time…	-	local:14.3.x	13.0/Deprecation-102755-UnusedInterfaceForGetImageResourceHook.rst
102755	Feature	13.0	PSR-14 event for modifying getImageResource result	Frontend PHP-API ext:frontend	AfterImageResourceResolvedEvent $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['tslib/class.tslib_content.php']['getImgResource'] ContentObjectRenderer->getImgResource() ImageResource null array ContentObjectRenderer getImgResource() setImageResource() getImageResource() getFile() $file getImageResource getFileArray() $fileArray #[AsEventListener]	Using the new PSR-14 Event, it's now possible to modify the resolved getImageResource() result.	-	local:14.3.x	13.0/Feature-102755-PSR-14EventForModifyingGetImageResourceResult.rst
102761	Feature	13.0	Introduce class to generate/validate HMAC hashes	ext:core	HashService hmac()	Using the new class HashService, it is now possible to mitigate the risk of HMAC reuse in unauthorized scenarios for the same input.	-	local:14.3.x	13.0/Feature-102761-IntroduceClassToGeneratevalidateHMACHashes.rst
102763	Breaking	13.0	Extbase HashService usage replaced with Core HashService	Fluid Frontend PHP-API FullyScanned ext:extbase	@internal HashService '$hashService $hashService FormViewHelper ActionController internal MvcPropertyMappingConfigurationService RecoveryConfiguration PasswordRecoveryController FormRuntime UploadedFileReferenceConverter	Custom extensions must be adapted to use methods of class HashService.	-	local:14.3.x	13.0/Breaking-102763-ExtbaseHashServiceUsageReplacedWithCoreHashService.rst
102763	Breaking	13.0	Frontend user password recovery hashes invalidated	Frontend NotScanned ext:felogin	HashService	Frontend users need to request a new password recovery link to reset the password.	-	local:14.3.x	13.0/Breaking-102763-FrontendUserPasswordRecoveryHashesInvalidated.rst
102763	Deprecation	13.0	Extbase HashService	PHP-API FullyScanned ext:extbase	HashService $additionalSecret	Class HashService must be used to migrate.	-	local:14.3.x	13.0/Deprecation-102763-ExtbaseHashService.rst
102775	Breaking	13.0	PageRepository methods with native PHP types	PHP-API NotScanned ext:core	PageRepository PageRepository->getPage() PageRepository->getPage_noCheck() PageRepository->getPageOverlay() PageRepository->getPagesOverlay() PageRepository->checkRecord() PageRepository->getRawRecord() PageRepository->enableFields() PageRepository->getMultipleGroupsWhereClause() PageRepository->versionOL()	Extension authors need to adapt their PHP code to use ensure passed arguments are of the required PHP type when calling corresponding methods of the PageRepository PHP class.	-	local:14.3.x	13.0/Breaking-102775-PageRepositoryMethodsWithNativePHPTypes.rst
102779	Breaking	13.0	TYPO3 v13 System Requirements	PHP-API NotScanned ext:core		TYPO3 v11 / v12 supports PHP 8.2 and database engines required by v13. This allows upgrading the platform in a first step and upgrading to TYPO3 v13 in a second step.	-	local:14.3.x	13.0/Breaking-102779-TYPO3V13SystemRequirements.rst
102786	Important	13.0	Updated dependency: Symfony 7	PHP-API ext:core		TYPO3 v13 ships with Symfony components with at least version 7.0.	-	local:14.3.x	13.0/Important-102786-UpdatedDependencySymfony7.rst
102793	Breaking	13.0	PageRepository->enableFields hook removed	Database Frontend PHP-API NotScanned ext:core	PageRepository enableFields() $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['t3lib/class.t3lib_page.php']['addEnableColumns']	The hook $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['t3lib/class.t3lib_page.php']['addEnableColumns'] can be replaced by a listener to the newly introduced PSR-14 event.	-	local:14.3.x	13.0/Breaking-102793-PageRepository-enableFieldsHookRemoved.rst
102793	Deprecation	13.0	PageRepository->enableFields	Database Frontend PHP-API NotScanned ext:core	PageRepository enableFields() getDefaultConstraints() CompositeExpression	A new method called getDefaultConstraints() has been introduced which supersedes the old method. The new method returns an array of CompositeExpression objects, which can be used instead.	-	local:14.3.x	13.0/Deprecation-102793-PageRepositoryEnableFields.rst
102793	Feature	13.0	PSR-14 event for modifying default constraints in PageRepository	PHP-API ext:core	PageRepository getDefaultConstraints() ModifyDefaultConstraintsForDatabaseQueryEvent CompositeExpression getConstraints() setConstraints(array $constraints) ExpressionBuilder Context	The new event contains a list of CompositeExpression objects, allowing to modify them via the getConstraints() and setConstraints(array $constraints) methods.	-	local:14.3.x	13.0/Feature-102793-PSR-14EventForModifyingDefaultConstraintsInPageRepository.rst
102806	Breaking	13.0	Hooks in PageRepository removed	PHP-API FullyScanned ext:core	PageRepository class]['init'] $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['t3lib/class.t3lib_page.php']['getPage'] BeforePageIsRetrievedEvent	The hook class]['init'] is removed without substitution. Back in TYPO3 v4.x this hook was useful to modify public properties after everything was initialized.	-	local:14.3.x	13.0/Breaking-102806-HooksInPageRepositoryRemoved.rst
102806	Deprecation	13.0	Interfaces for PageRepository hooks	PHP-API FullyScanned ext:core	class]['init'] $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['t3lib/class.t3lib_page.php']['getPage'] PageRepositoryInitHookInterface PageRepositoryGetPageHookInterface	The PHP interfaces are still available for TYPO3 v13, so extensions can provide a version which is compatible with TYPO3 v12 (using the hooks) and TYPO3 v13 (using the new PSR-14 event), at the same t…	-	local:14.3.x	13.0/Deprecation-102806-InterfacesForPageRepositoryHooks.rst
102806	Feature	13.0	BeforePageIsRetrievedEvent in PageRepository	PHP-API ext:core	BeforePageIsRetrievedEvent $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['t3lib/class.t3lib_page.php']['getPage'] PageRepository->getPage() setPageId() $uid setPage() Page #[AsEventListener] PageRepository	Using the new PSR-14 event, it's now possible to fully customize the page resolving in TYPO3's Core API class PageRepository.	-	local:14.3.x	13.0/Feature-102806-BeforePageIsRetrievedEventInPageRepository.rst
102815	Feature	13.0	Support ApplicationContext in TypoScript data	TypoScript ext:frontend		It is now possible to fetch the current application context as full blown string from TypoScript's data function.	-	local:14.3.x	13.0/Feature-102815-SupportApplicationContextInTypoScriptData.rst
102834	Breaking	13.0	Remove items from New Content Element Wizard	TCA TypoScript NotScanned ext:backend		To hide elements, migrate your page TSconfig from mod.wizards.newContentElement.wizardItems.<group>.show := removeFromList(html) to mod.wizards.newContentElement.wizardItems.<group>.removeItems := add…	-	local:14.3.x	13.0/Breaking-102834-RemoveItemsFromNewContentElementWizard.rst
102834	Feature	13.0	Auto-registration of New Content Element Wizard via TCA	Backend TCA TSConfig ext:backend	CType value label description group icon $pluginDescription registerPlugin() default	The groups and elements of the new Content Element Wizard are now registered automatically from the TCA type field.	-	local:14.3.x	13.0/Feature-102834-Auto-registrationOfNewContentElementWizardViaTCA.rst
102835	Breaking	13.0	Strict typing in final TypoLinkCodecService	PHP-API NotScanned ext:core	TypoLinkCodecService decode() $typoLink string BeforeTypoLinkEncodedEvent AfterTypoLinkDecodedEvent $typolink	Instead of extending / cross classing TypoLinkCodecService use the new PSR-14 events to modify the functionality.	-	local:14.3.x	13.0/Breaking-102835-StrictTypingInFinalTypoLinkCodecService.rst
102835	Feature	13.0	Add PSR-14 events to manipulate TypoLinkCodecService	PHP-API ext:core	BeforeTypoLinkEncodedEvent AfterTypoLinkDecodedEvent TypoLinkCodecService $parameters $typoLinkParts. $delimiter $emptyValueSymbol $typoLinkParts $typoLink #[AsEventListener]	Using the new PSR-14 events, it's now possible to fully influence the encoding and decoding of any TypoLink.	-	local:14.3.x	13.0/Feature-102835-AddPSR-14EventsToManipulateTypoLinkCodecService.rst
102849	Breaking	13.0	Removed ContentObject stdWrap cacheStore hook	Frontend PHP-API FullyScanned ext:frontend	$GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['tslib/class.tslib_content.php']['stdWrap_cacheStore'] BeforeStdWrapContentStoredInCacheEvent	The hook is removed without deprecation in order to allow extensions to work with TYPO3 v12 (using the hook) and v13+ (using the new event) when implementing the event as well without any further depr…	-	local:14.3.x	13.0/Breaking-102849-RemovedContentObjectStdWrapCacheStoreHook.rst
102849	Feature	13.0	PSR-14 event for manipulating store cache functionality of stdWrap	Frontend PHP-API ext:frontend	BeforeStdWrapContentStoredInCacheEvent $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['tslib/class.tslib_content.php']['stdWrap_cacheStore'] $content $tags $key $lifetime $configuration $contentObjectRenderer #[AsEventListener]	Using the new PSR-14 event, it's now possible to fully manipulate the content, the cache tags as well as further relevant information, used by the caching functionality of stdWrap.	-	local:14.3.x	13.0/Feature-102849-PSR-14EventForManipulatingStoreCacheFunctionalityOfStdWrap.rst
102855	Breaking	13.0	Removed LinkService resolveByStringRepresentation hook	PHP-API FullyScanned ext:core	$GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['Link']['resolveByStringRepresentation'] AfterLinkResolvedByStringRepresentationEvent	The hook is removed without deprecation in order to allow extensions to work with TYPO3 v12 (using the hook) and v13+ (using the new event) when implementing the event as well without any further depr…	-	local:14.3.x	13.0/Breaking-102855-RemovedLinkServiceResolveByStringRepresentationHook.rst
102855	Feature	13.0	PSR-14 event for modifying resolved link result data	PHP-API ext:core	AfterLinkResolvedByStringRepresentationEvent $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['Link']['resolveByStringRepresentation'] LinkService $urn UnknownLinkHandlerException getResult() setResult() getUrn() getResolveException() #[AsEventListener] LinkService->resolveByStringRepresentation()	Using the new PSR-14 event, it's now possible to fully modify the resolved link result data from LinkService->resolveByStringRepresentation(), just before the result is being returned.	-	local:14.3.x	13.0/Feature-102855-PSR-14EventForModifyingResolvedLinkResultData.rst
102865	Feature	13.0	PSR-14 event for modifying loaded form definition	PHP-API YAML ext:form	AfterFormDefinitionLoadedEvent FormPersistenceManager getFormDefinition() setFormDefinition() getPersistenceIdentifier() getCacheKey() #[AsEventListener]	Using the new PSR-14 event, it's now possible to fully modify any loaded form definition, before being overridden by TypoScript.	-	local:14.3.x	13.0/Feature-102865-PSR-14EventForModifyingLoadedFormDefinition.rst
102875	Breaking	13.0	Changed Connection method signatures and behaviour	Database PHP-API NotScanned ext:core	lastInsertId() quote() PARAM_* ParameterType ArrayParameterType	Calling quote() with a non-string as first argument will result in a PHP error. Still providing the second argument will not emit an error, but may be detected by static code analysers.	-	local:14.3.x	13.0/Breaking-102875-ChangedConnectionMethodSignaturesAndBehaviour.rst
102875	Breaking	13.0	ExpressionBuilder changes	Database PHP-API NotScanned ext:core	literal(string $value) trim() TrimMode $position QUOTE_NOTHING QUOTE_IDENTIFIER QUOTE_PARAMETER literal()	Calling any of the mentioned methods with invalid type will result in a PHP error.	-	local:14.3.x	13.0/Breaking-102875-ExpressionBuilderChanges.rst
102875	Breaking	13.0	QueryBuilder changes	Database PHP-API NotScanned ext:core	QueryBuilder add() getQueryPart($partName) getQueryParts() resetQueryPart($partName) resetQueryParts() execute() executeQuery() executeStatement() setMaxResults() quote(string $value) string add('query-part-name') ->add('select', $array) ->select(...$array) ->add('where', $wheres) ->where(...$wheres) ->add('having', $havings) ->having(...$havings) ->add('orderBy', $orderBy) ->orderBy($orderByField, $orderByDirection)->addOrderBy($orderByField2) ->add('groupBy', $groupBy) ->groupBy($groupField)->addGroupBy($groupField2) resetQueryPart() $queryPartName ->select() ->distinct(false) ->resetWhere() ->resetHaving() ->resetGroupBy() +4-more-see-rst	Extension author need to replace the removed methods with the alternatives which	-	local:14.3.x	13.0/Breaking-102875-QueryBuilderChanges.rst
102875	Important	13.0	Updated Dependency: Doctrine DBAL 4	Database PHP-API ext:core	Connection QueryBuilder ExpressionBuilder	TYPO3 v13 ships with Doctrine DBAL with at least version 4.0. TYPO3 extends some Doctrine DBAL classes, enriching behaviour and provide these as public API surface, for example Connection, QueryBuilde…	-	local:14.3.x	13.0/Important-102875-UpdatedDependencyDoctrineDBAL4.rst
102895	Breaking	13.0	PackageInterface modified	PHP-API NotScanned ext:core	PackageInterface getPackageIcon(): ?string Package	Extend the custom implementation to reflect the updated PackageInterface.	-	local:14.3.x	13.0/Breaking-102895-PackageInterfaceModified.rst
102895	Deprecation	13.0	ExtensionManagementUtility::getExtensionIcon	PHP-API FullyScanned ext:core	getExtensionIcon Package->getPackageIcon PackageManager makeInstance()	Migrate towards the PackageManager implementation, which can be added via Dependency Injection or retrieved via makeInstance().	-	local:14.3.x	13.0/Deprecation-102895-ExtensionManagementUtilitygetExtensionIcon.rst
102900	Breaking	13.0	Metaphone search removed from indexed\_search	Backend Database Frontend PHP-API FullyScanned ext:indexed_search	DoubleMetaPhoneUtility $GLOBALS['TYPO3_CONF_VARS']['EXTCONF']['indexed_search']['metaphone'] enableMetaphoneSearch @internal	No migration available. Sites that really need this feature should switch to a more sophisticated search solution.	-	local:14.3.x	13.0/Breaking-102900-MetaphoneSearchRemovedFromIndexed_search.rst
102902	Breaking	13.0	Search rules removed from Indexed Search	Frontend TypoScript NotScanned ext:indexed_search		The Indexed Search plugin doesn't show the rules anymore. The Fluid partial file Resources/Private/Partials/Rules.html and the related TypoScript configuration :typoscript`:`plugin.tx_indexedsearch.se…	-	local:14.3.x	13.0/Breaking-102902-SearchRulesRemovedFromIndexedSearch.rst
102907	Breaking	13.0	Indexed Search TypoScript settings removed	TypoScript NotScanned ext:indexed_search	LinkFactory	Remove the lines, and adapt config.extTarget accordingly if needed in such cases, as the links are now generated through TYPO3's native link building APIs.	-	local:14.3.x	13.0/Breaking-102907-IndexedSearchTypoScriptSettingsRemoved.rst
102908	Deprecation	13.0	Indexed Search content parsers returning arrays	PHP-API NotScanned ext:indexed_search	IndexingDataAsString fromArray() title body keywords description	Let the custom content parser return an instance of IndexingDataAsString. Either use the constructor, or the static helper method fromArray().	-	local:14.3.x	13.0/Deprecation-102908-IndexedSearchContentParsersReturningArrays.rst
102921	Breaking	13.0	Remove several outdated indexed search features	Frontend TypoScript NotScanned ext:indexed_search		Adapt your TypoScript settings, and remove the TypoScript settings and Fluid variables.	-	local:14.3.x	13.0/Breaking-102921-RemoveSeveralOutdatedIndexedSearchFeatures.rst
102924	Breaking	13.0	Single Table Inheritance from fe_groups removed	Database TCA NotScanned ext:extbase		If necessary, extension authors can add Single Table Inheritance in their own extension for `fe_groups` by themselves.	-	local:14.3.x	13.0/Breaking-102924-SingleTableInheritanceFromFeGroupsRemoved.rst
102925	Breaking	13.0	Template changes in Indexed Search	Fluid Frontend NotScanned ext:indexed_search		In case Fluid templates of EXT:indexed_search are overridden, the rendered output may look different and behave unpleasant.	-	local:14.3.x	13.0/Breaking-102925-TemplateChangesInIndexedSearch.rst
102931	Breaking	13.0	Removed hook in GifBuilder	PHP-API FullyScanned ext:frontend	$GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['tslib/class.tslib_gifbuilder.php']['gifbuilder-ConfPreProcess'] GifBuilder	It is recommended to hand in custom configuration already into GifBuilder directly, and remove any usages to the hook in custom extension code.	-	local:14.3.x	13.0/Breaking-102931-GifBuilderHookRemoved.rst
102932	Breaking	13.0	Removed TypoScriptFrontendController hooks	Frontend PHP-API FullyScanned ext:frontend	$GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['tslib/class.tslib_fe.php']['configArrayPostProc'] ModifyTypoScriptConfigEvent $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['tslib/class.tslib_fe.php']['pageLoadedFromCache'] AfterTypoScriptDeterminedEvent typo3/cms-frontend/prepare-tsfe-rendering $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['tslib/class.tslib_fe.php']['createHashBase']',   substituted by event :php:	See PSR-14 event for substitutions. The new events are tailored for more restricted use cases and can be used when existing hook usages have not been "side" usages.	-	local:14.3.x	13.0/Breaking-102932-RemovedTypoScriptFrontendControllerHooks.rst
102932	Feature	13.0	New TypoScript-related frontend events	Frontend PHP-API ext:frontend	BeforePageCacheIdentifierIsHashedEvent ModifyTypoScriptConfigEvent AfterTypoScriptDeterminedEvent	The events allow more fine grained modification of frontend TypoScript and page cache code flow. They are substitutions of hooks that have been available with TYPO3 versions before v13.	-	local:14.3.x	13.0/Feature-102932-NewTypoScriptRelatedFrontendEvents.rst
102935	Breaking	13.0	Overhauled extension installation in Extension Manager	Backend PHP-API PartiallyScanned ext:extensionmanager	InstallUtility->processExtensionSetup() PackageInitializationEvent AfterExtensionDatabaseContentHasBeenImportedEvent AfterExtensionFilesHaveBeenImportedEvent AfterExtensionSiteFilesHaveBeenImportedEvent AfterExtensionStaticDatabaseContentHasBeenImportedEvent before after	Instead of registering listeners for the removed events, developers can now just register a listener to the new PackageInitializationEvent, which contains the listeners result as storage entry:	-	local:14.3.x	13.0/Breaking-102935-OverhauledExtensionInstallationInExtensionManager.rst
102935	Feature	13.0	PSR-14 event for package initialization functionality	Backend PHP-API ext:core	PackageInitializationEvent PackageActivationService InstallUtility->install() PackageActivationService->activate() AfterPackageActivationEvent ImportExtensionDataOnPackageInitialization ImportStaticSqlDataOnPackageInitialization CheckForImportRequirements ImportContentOnPackageInitialization ImportSiteConfigurationsOnPackageInitialization before after addStorageEntry() getStorageEntry() PackageInitializationResult getIdentifier() getResult() getExtensionKey() getPackage() PackageInterface getContainer() ContainerInterface getEmitter() hasStorageEntry() removeStorageEntry() InstallUtility->processExtensionSetup() #[AsEventListener]	Using the new PSR-14 event, it's now possible to execute custom functionality when a package has been activated.	-	local:14.3.x	13.0/Feature-102935-PSR-14EventForPackageInitializationFunctionality.rst
102937	Breaking	13.0	`pi1_hooks` hook removed from Indexed Search	PHP-API FullyScanned ext:indexed_search	$GLOBALS['TYPO3_CONF_VARS']['EXTCONF']['indexed_search']['pi1_hooks']	No migration available.	-	local:14.3.x	13.0/Breaking-102937-Pi1_hooksHookRemovedFromIndexedSearch.rst
102943	Deprecation	13.0	AbstractDownloadExtensionUpdate moved to ext:extensionmanager	PHP-API FullyScanned ext:extensionmanager	AbstractDownloadExtensionUpdate ExtensionModel Install Extensionmanager	Adapt the namespaces in extension classes that extend AbstractDownloadExtensionUpdate from Install to Extensionmanager.	-	local:14.3.x	13.0/Deprecation-102943-AbstractDownloadExtensionUpdateMovedToExtextensionmanager.rst
102945	Breaking	13.0	Pagination of Indexed Search replaced	Fluid Frontend NotScanned ext:indexed_search		`is:pageBrowsingResults` has been replaced with a short HTML snippet:	-	local:14.3.x	13.0/Breaking-102945-PaginationOfIndexedSearchReplaced.rst
102960	Important	13.0	TCA and system tables on one DB connection	Database ext:core	TCA Default ReferenceIndex getConnectionForTable()	TYPO3 v13 expects all database core system tables and especially all tables from extensions that have TCA attached to be configured for the main Default connection.	-	local:14.3.x	13.0/Important-102960-TCAAndSystemTablesOnOneDBConnection.rst
102968	Breaking	13.0	FormEngine itemFormElID removed	Backend PHP-API NotScanned ext:backend	$this->data['parameterArray']['itemFormElID'] itemFormElID getUniqueId()	A typical use case for a unique id attribute on a form element is to connect it with a label element.	-	local:14.3.x	13.0/Breaking-102968-FormEngineItemFormElIDRemoved.rst
102970	Breaking	13.0	No database relations in FlexForm container sections	Backend FlexForm TCA NotScanned ext:core	type="inline" type="category" MM type="select" foreign_table input email inline group select TCA type="flex" type="group"	Some extensions tried to work around existing restrictions by switching from type="inline" to type="group" or type="select", ending up with the same problematic scenario.	-	local:14.3.x	13.0/Breaking-102970-NoDatabaseRelationsInFlexFormSectionContainers.rst
102971	Breaking	13.0	Most classes of EXT:workspaces declared internal	PHP-API NotScanned ext:workspaces	@internal	Extension authors who need to extend from classes within EXT:workspaces should reconsider on why this needs to be done. They should expect these may break without further notice.	-	local:14.3.x	13.0/Breaking-102971-MostClassesOfEXTworkspacesDeclaredInternal.rst
102975	Breaking	13.0	Use full md5 hashes in `indexed_search`	Database NotScanned ext:indexed_search		The database analyzer takes care of updating affected columns and truncates index related tables to be ready for reindexing.	-	local:14.3.x	13.0/Breaking-102975-UseFullMd5HashesInIndexed_search.rst
102976	Breaking	13.0	TimeTracker read API internal	Frontend PHP-API NotScanned ext:frontend	TimeTracker @internal TimeTracker->push() TimeTracker->pull() TimeTracker->setTSlogMessage()	No direct migration possible.	-	local:14.3.x	13.0/Breaking-102976-TimeTrackerReadAPIInternal.rst
102980	Breaking	13.0	getAllPageNumbers() in PaginationInterface	PHP-API NotScanned ext:core	PaginationInterface public function getAllPageNumbers(): array; SimplePagination SlidingWindowPagination	See the two Core classes SimplePagination and SlidingWindowPagination for examples on how the method is implemented.	-	local:14.3.x	13.0/Breaking-102980-GetAllPageNumbersInPaginationInterface.rst
102985	Breaking	13.0	Declare Indexed Search as Content Type	TCA NotScanned ext:indexed_search		Execute the `Migrate "Indexed Search" plugins to content elements.` upgrade wizard to automatically migrate existing records.	-	local:14.3.x	13.0/Breaking-102985-DeclareIndexedSearchAsContentType.rst
93942	Feature	13.1	Crop SVG images natively	Backend FAL Fluid Frontend TypoScript ext:fluid		Editors and integrators can now crop SVG assets without an impact to their output quality.	-	local:14.3.x	13.1/Feature-93942-CropSVGImagesNatively.rst
102762	Deprecation	13.1	Deprecate GeneralUtility::hmac()	Backend FullyScanned ext:core	hmac() HashService makeInstance()	All usages of hmac() must be migrated to use the hmac() method in the class HashService.	-	local:14.3.x	13.1/Deprecation-102762-GeneralUtilityhmac.rst
102836	Feature	13.1	Allow deleting IRRE elements via `postMessage()`	Backend JavaScript ext:backend		Extension developers are now able to trigger the deletion of IRRE elements via API.	-	local:14.3.x	13.1/Feature-102836-AllowDeletingIRREElementsViaPostMessage.rst
103043	Feature	13.1	Modernize tree rendering and implement RTL and dark mode	Backend ext:backend		The TYPO3 CMS Tree modernization brings: - Personalization: Adapts to user preferences for a tailored interface. - Reactive design: Ensures smoother interactions.	-	local:14.3.x	13.1/Feature-103043-ModernizeTreeRenderingAndImplementRTLAndDarkMode.rst
103147	Feature	13.1	Provide full userdata in password recovery email in ext:backend	Backend ext:backend		It is now possible to use the {userData} variable in the password recovery FluidEmail to access data from the affected backend user.	-	local:14.3.x	13.1/Feature-103147-ProvideFullUserdataInPasswordRecoveryEmailInExtbackend.rst
103165	Important	13.1	Database table cache_treelist removed	Database ext:frontend		Database table cache_treelist has been removed, the database analyzer will suggest to drop it if it exists.	-	local:14.3.x	13.1/Important-103165-Remove-treelist-cache.rst
103186	Feature	13.1	Introduce tree node status information	Backend JavaScript ext:backend	AfterPageTreeItemsPreparedEvent	Tree nodes can now have status information. Workspace changes are now reflected in the title of the node in addition to the indicator.	-	local:14.3.x	13.1/Feature-103186-IntroduceTreeNodeStatusInformation.rst
103187	Feature	13.1	Introduce CLI command to create backend user groups	Backend CLI ext:backend		You can now use ./bin/typo3 setup:begroups:default to create pre-configured backend user groups without touching the GUI.	-	local:14.3.x	13.1/Feature-103187-AddCliCreateBeUserGroupCommand.rst
103211	Deprecation	13.1	Deprecate pageTree.backgroundColor	Backend JavaScript TSConfig NotScanned ext:backend		Before:	-	local:14.3.x	13.1/Deprecation-103211-DeprecatePageTreebackgroundColor.rst
103211	Feature	13.1	Introduce tree node labels	Backend JavaScript TSConfig ext:backend	AfterPageTreeItemsPreparedEvent	Labels are now added to the node and their children, significantly improving the clarity and accessibility of the tree component.	-	local:14.3.x	13.1/Feature-103211-IntroduceTreeNodeLabels.rst
103220	Feature	13.1	Support comma-separated lists in page tree filter	Backend ext:backend		The page tree has been enhanced to enable the user to not only search for strings and single page IDs, but for comma-separated lists of page IDs as well.	-	local:14.3.x	13.1/Feature-103220-SupportComma-separatedListsInPageTreeFilter.rst
103230	Deprecation	13.1	Deprecate `@typo3/backend/wizard.js`	Backend JavaScript NotScanned ext:backend		Migrate to the module @typo3/backend/multi-step-wizard.js. There are two major differences: * The class name changes to MultiStepWizard.	-	local:14.3.x	13.1/Deprecation-103230-DeprecateTypo3backendwizardjs.rst
